"TOA5","opticos","CR6","2749","CR6.Std.11.01","CPU:Opticos20220511.CR6","58240","Cielometro"
"TIMESTAMP","RECORD","PrimeraBase_m","SegundaBase_m","TerceraBase_m","CuartaBase_m","PrimeraCapa_octas","SegundaCapa_octas","TerceraCapa_octas","CuartaCapa_octas","QuintaCapa_octas","PrimeraAlturaCobertura_m","SegundaAlturaCobertura_m","TerceraAlturaCobertura_m","CuartaAlturaCobertura_m","QuintaAlturaCobertura_m","CS135Status","AlarmFlags"
"TS","RN","meters","meters","meters","meters","oktas","oktas","oktas","oktas","oktas","meters","meters","meters","meters","meters","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-08-11 03:20:45",2585647,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:21:00",2585648,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:21:15",2585649,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:21:30",2585650,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:21:45",2585651,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:22:00",2585652,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:22:15",2585653,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:22:30",2585654,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:22:45",2585655,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:23:00",2585656,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:23:15",2585657,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:23:30",2585658,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:23:45",2585659,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:24:00",2585660,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:24:15",2585661,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:24:30",2585662,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:24:45",2585663,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:25:00",2585664,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:25:15",2585665,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:25:30",2585666,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:25:45",2585667,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:26:00",2585668,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:26:15",2585669,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:26:30",2585670,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:26:45",2585671,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:27:00",2585672,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:27:15",2585673,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:27:30",2585674,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:27:45",2585675,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:28:00",2585676,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:28:15",2585677,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:28:30",2585678,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:28:45",2585679,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:29:00",2585680,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:29:15",2585681,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:29:30",2585682,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:29:45",2585683,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:30:00",2585684,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:30:15",2585685,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:30:30",2585686,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:30:45",2585687,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:31:00",2585688,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:31:15",2585689,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:31:30",2585690,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:31:45",2585691,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:32:00",2585692,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:32:15",2585693,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:32:30",2585694,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:32:45",2585695,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:33:00",2585696,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:33:15",2585697,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:33:30",2585698,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:33:45",2585699,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:34:00",2585700,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:34:15",2585701,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:34:30",2585702,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:34:45",2585703,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:35:00",2585704,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:35:15",2585705,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:35:30",2585706,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:35:45",2585707,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:36:00",2585708,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:36:15",2585709,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:36:30",2585710,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:36:45",2585711,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:37:00",2585712,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:37:15",2585713,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:37:30",2585714,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:37:45",2585715,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:38:00",2585716,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:38:15",2585717,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:38:30",2585718,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:38:45",2585719,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:39:00",2585720,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:39:15",2585721,1155.192,"NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 1W","004000000000 "
"2023-08-11 03:39:30",2585722,1115.568,"NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 1W","004000000000 "
"2023-08-11 03:39:45",2585723,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:40:00",2585724,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:40:15",2585725,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:40:30",2585726,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:40:45",2585727,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:41:00",2585728,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:41:15",2585729,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:41:30",2585730,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:41:45",2585731,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:42:00",2585732,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:42:15",2585733,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:42:30",2585734,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:42:45",2585735,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:43:00",2585736,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:43:15",2585737,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:43:30",2585738,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:43:45",2585739,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:44:00",2585740,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","014000000000 "
"2023-08-11 03:44:15",2585741,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:44:30",2585742,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:44:45",2585743,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:45:00",2585744,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:45:15",2585745,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:45:30",2585746,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:45:45",2585747,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:46:00",2585748,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:46:15",2585749,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:46:30",2585750,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:46:45",2585751,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:47:00",2585752,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:47:15",2585753,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:47:30",2585754,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:47:45",2585755,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:48:00",2585756,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:48:15",2585757,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:48:30",2585758,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:48:45",2585759,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:49:00",2585760,"NAN","NAN","NAN","NAN",1,0,0,0,0,1097.28,"NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:49:15",2585761,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:49:30",2585762,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:49:45",2585763,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:50:00",2585764,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:50:15",2585765,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:50:30",2585766,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:50:45",2585767,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:51:00",2585768,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:51:15",2585769,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:51:30",2585770,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:51:45",2585771,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:52:00",2585772,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:52:15",2585773,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:52:30",2585774,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:52:45",2585775,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:53:00",2585776,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:53:15",2585777,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:53:30",2585778,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:53:45",2585779,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:54:00",2585780,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:54:15",2585781,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:54:30",2585782,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:54:45",2585783,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:55:00",2585784,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:55:15",2585785,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:55:30",2585786,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:55:45",2585787,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:56:00",2585788,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:56:15",2585789,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:56:30",2585790,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:56:45",2585791,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:57:00",2585792,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:57:15",2585793,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:57:30",2585794,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:57:45",2585795,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:58:00",2585796,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:58:15",2585797,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:58:30",2585798,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:58:45",2585799,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:59:00",2585800,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:59:15",2585801,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 03:59:30",2585802,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 03:59:45",2585803,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:00:00",2585804,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 04:00:15",2585805,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:00:30",2585806,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:00:45",2585807,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:01:00",2585808,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:01:15",2585809,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:01:30",2585810,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 0W","004000000000 "
"2023-08-11 04:01:45",2585811,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:02:00",2585812,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:02:15",2585813,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:02:30",2585814,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:02:45",2585815,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:03:00",2585816,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:03:15",2585817,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:03:30",2585818,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:03:45",2585819,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
"2023-08-11 04:04:00",2585820,"NAN","NAN","NAN","NAN",0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN"," 6W","004000000000 "
